Ni (mole %),Er (mole %),Zr (mole %),Y (mole %),Yb (mole %),L1_2 (mole %),Misfit,Coarsening rate,Diffusion Resistivity,Orowan Stress
3.20802185,0.95321357,1.175304222,0.345528889,0.284045853,3.9274986,0.65876836,0.798323363,0.8218128,493.1536
1.328916827,1.11649541,0.369272331,0.033235439,0.220280065,2.9479349,0.75533056,2.448175094,2.1980228,367.67096
1.765555171,0.234355863,0.761762807,0.855073325,0.552590441,1.5416687,0.6798784,1.102744051,1.0999432,247.0264
2.539832672,1.17263659,1.076809224,0.682925182,0.850559811,5.6447587,0.6861137,1.115680417,1.1027333,653.10657
0.452037966,1.658372761,0.585154559,0.822493215,0.354830637,5.4178505,0.8054804,3.511713289,2.9565883,579.0857
2.377882742,0.225077854,0.485716506,0.824083907,0.058573753,0.92043614,0.65435594,0.761066766,0.78874296,181.33519
3.25131092,1.571776851,0.06927868,0.852982882,0.553293776,4.6755753,0.9333389,215.8771034,156.85342,569.96674
1.320181038,1.613956005,1.843000487,0.151277703,0.740235149,6.4764132,0.6450595,0.794929144,0.8357097,706.0845
1.249784836,1.353487514,1.356500334,0.371857162,0.758764506,6.063377,0.6802631,1.02737831,1.0241894,656.81494
2.440643337,0.845563951,1.58397574,0.31677714,0.31312903,3.5470462,0.6663199,0.868504537,0.8839264,451.29248
0.425089798,0.218692428,0.581283038,0.826048044,0.032773259,0.8818013,0.6398635,0.654291349,0.6934428,167.98343
0.060934175,1.368632717,0.957404202,0.345322137,0.039618599,4.594751,0.66167384,0.775112757,0.7944155,493.79828
1.648268015,0.025901224,1.367775451,0.263133148,0.20529563,0.18122625,0.66751814,1.00780773,1.023862,71.32363
1.434177408,1.418969064,1.181710435,0.611475621,0.342892923,5.7169585,0.6587428,0.784255195,0.8073621,625.54846
1.774983134,0.048956671,0.154769688,0.692359882,0.065270883,0.31784645,0.6813067,1.115932771,1.1107649,95.57735
1.504370945,1.148768023,0.333814329,0.493204414,0.589512969,4.040669,0.82446325,6.144711241,5.054253,472.08588
2.493879154,0.871519767,1.16960679,0.104655527,0.824485111,4.403216,0.6686342,1.037239381,1.0520035,525.4774
0.109435198,1.369826555,0.580138776,0.498899715,0.664686993,5.0524263,0.7795787,3.007629551,2.6163218,537.87256
2.926739233,0.733401345,1.775634906,0.531225014,0.882924093,4.468601,0.6840939,1.140548738,1.1306415,560.51465
1.497513113,1.492794554,0.601426024,0.231405123,0.747586057,5.2087984,0.770367,2.939071781,2.5872552,576.1895
1.630455528,0.757547603,0.452012467,0.013540956,0.847036993,3.5085568,0.73134416,2.241857748,2.0788014,421.87573
1.616800813,0.091464272,0.127333769,0.822127055,0.080223089,0.4735487,0.6877198,1.154098697,1.1380417,119.46546
3.093705395,0.128816354,1.76472343,0.543543235,0.798665413,1.0080488,0.65327764,0.908930862,0.943539,202.60881
0.979904415,0.613725761,1.529530938,0.46449887,0.051140144,2.4681883,0.63026464,0.594271213,0.63942343,331.77896
3.380232541,0.752876773,1.459252532,0.579914943,0.57604328,3.6924033,0.68683183,1.129477259,1.1152028,486.5673
1.944291334,1.036095017,0.316080021,0.547268312,0.302008111,3.3840802,0.821209,4.788125596,3.9540179,418.31693
2.012522625,0.397513349,1.057521204,0.560885858,0.327629237,2.0055838,0.6874913,1.144943339,1.129389,296.77322
2.997012745,0.472126694,1.313570352,0.829918897,0.368256694,2.3319218,0.6870416,1.133921822,1.1192493,345.39496
0.187664637,1.454282472,0.607074091,0.378413564,0.046455388,4.2139783,0.75530195,1.850768191,1.6617213,463.9749
1.07304542,1.124246814,1.687524086,0.601341263,0.253917049,4.571488,0.6500781,0.72723023,0.75863546,525.6833
2.863578008,0.908923838,0.410940701,0.374788368,0.061894872,2.9645205,0.77075654,2.040288366,1.7951516,387.82712
1.254659412,0.767881235,1.457208684,0.633076391,0.105538806,3.093652,0.6381104,0.642762457,0.6830956,392.93073
1.050657783,0.123465819,0.119311318,0.549306304,0.001612726,0.49513176,0.62273836,0.547874351,0.5966259,119.68667
2.736910657,0.267306252,0.862628526,0.063699054,0.676949054,2.390779,0.6246068,0.743631753,0.80738,334.49872
1.30074108,0.736577019,1.183841423,0.294254502,0.719005195,4.0056486,0.6873922,1.160945122,1.1453385,470.46024
3.13192292,0.56655387,0.920852987,0.036985896,0.3489626,2.398339,0.6542824,0.894635339,0.9272729,340.2075
2.992732765,1.066571142,0.633101276,0.486334814,0.069894566,3.7363057,0.7256396,1.285521556,1.2013932,464.4201
0.348246568,0.994156042,1.695774345,0.861377056,0.275060506,4.078203,0.65631545,0.777301127,0.8031626,475.17453
0.882723484,1.257719879,1.350351331,0.31409298,0.64371595,5.5003114,0.67564875,0.980485931,0.984118,595.9893
2.843164309,1.404666501,1.056562144,0.235515286,0.078297326,4.703303,0.6316979,0.636654961,0.68347317,553.98114
3.420698924,0.221771093,1.730728013,0.099995181,0.756472302,1.9880153,0.6236249,0.738677289,0.80326355,311.92224
1.341653871,1.640574885,0.254927134,0.690525122,0.483795859,5.0112343,0.88405347,17.37128784,13.325401,557.9976
2.927714262,1.287197505,0.285030465,0.834550761,0.885050669,4.7411056,0.85042894,11.96748729,9.54315,573.0049
3.261254619,0.601278752,0.209539123,0.334066247,0.141050102,1.9702752,0.80632764,3.627324139,3.0507147,295.83972
1.953582949,0.237534564,1.715766803,0.402866694,0.55660675,1.6952053,0.67038065,1.029106096,1.0410353,268.93686
0.856274062,0.186523394,0.943686684,0.458131521,0.33053718,1.2391627,0.6798784,1.102744051,1.0999432,209.14806
3.429390396,0.932794953,0.972492525,0.300039334,0.568228572,4.2635603,0.6825222,1.058688448,1.0519091,528.0432
2.234136164,0.433158376,1.518093702,0.753015617,0.56885271,2.7850509,0.68176275,1.120088425,1.1141555,382.50662
2.796017566,0.393938135,1.493890474,0.165068019,0.320200986,1.9766321,0.6873994,1.142411658,1.1270424,301.7142
1.511062761,1.026461381,1.358018674,0.246882822,0.097306105,3.9608617,0.6068601,0.518546389,0.5794631,466.04938
1.735685623,0.828216566,0.375569932,0.201049832,0.500990554,3.2300842,0.77256125,2.907571009,2.5522556,398.2488
0.949710169,1.209355729,0.794813043,0.003426474,0.665462166,4.5303707,0.6749085,1.11547924,1.1208394,502.79718
1.167748356,0.548774526,1.35776151,0.483118576,0.086707195,2.2141254,0.64100146,0.661920392,0.7002829,309.21082
0.851492434,0.697274219,0.681656914,0.615739306,0.481416717,3.3031187,0.68528116,1.101208582,1.0897518,399.64777
1.761338928,0.158498185,1.301334306,0.434024866,0.403437021,1.0809106,0.6757806,1.070476733,1.0742325,198.84773
3.26160097,0.352067249,0.840183902,0.855395921,0.008550434,1.417853,0.62144595,0.545165494,0.5949107,245.33177
2.028650508,0.140000963,0.491494689,0.398290893,0.118821558,0.7148299,0.6876366,1.149710454,1.1338518,153.00885
0.738021332,0.526709678,0.752216238,0.431682158,0.253717957,2.2896726,0.67550796,0.967723908,0.9715111,307.49844
1.981577721,0.323583319,0.265518376,0.753385124,0.822545777,1.917166,0.7307526,1.939667722,1.8000467,282.79855
3.358739155,1.789737845,1.743485859,0.118272158,0.759585408,7.006123,0.63545966,0.738027406,0.7876101,822.4015
3.321835143,0.441260783,1.182005384,0.013665029,0.651191226,2.7828927,0.64297545,0.882091999,0.9303498,383.37524
1.457779521,0.275210155,1.468580497,0.836376688,0.148355863,1.2223983,0.6791026,1.012133247,1.0107158,216.55229
2.219866127,1.550653612,0.318582337,0.207372067,0.722341035,4.744046,0.83704084,9.439742833,7.6478662,547.66656
1.437822946,1.237915514,0.655654257,0.478075175,0.321072658,4.4134016,0.7422738,1.710772241,1.5629851,502.75995
0.143217324,0.497422544,1.41418301,0.322805016,0.10721835,2.0196683,0.6487508,0.717152644,0.74965334,281.79178
0.850896586,0.363466448,0.303499871,0.401288088,0.230918312,1.6801056,0.6835434,1.073733015,1.0652634,248.76471
1.461580459,0.651718076,0.853559437,0.522161023,0.103576513,2.6296656,0.64113045,0.662792395,0.70106435,345.5059
2.477097001,1.379400433,1.488197782,0.42025694,0.14934676,5.4653645,0.62506366,0.583535903,0.6330968,626.17456
0.480935145,1.511558918,0.625840211,0.656242705,0.893681029,5.7998857,0.7856722,3.432107089,2.9624171,615.3005
2.381405312,0.075665122,0.151351366,0.016176129,0.5568439,0.7031516,0.60805863,0.669672676,0.7468681,150.68507
1.208946881,1.624284716,0.033388689,0.483034272,0.337943541,4.201258,0.94543606,757.664989,543.46533,480.31897
3.104339427,0.137085607,1.435390345,0.468294276,0.547461366,1.0143842,0.66368765,0.980041875,1.0014002,200.30885
3.411227067,0.154126974,1.570761017,0.023601506,0.460794621,1.4308939,0.6123264,0.684586464,0.75817966,248.73924
0.38611424,0.061898272,0.907967981,0.072387929,0.111576175,0.4224368,0.67678386,1.078316859,1.0804961,108.67029
1.777049624,1.284732689,0.120887464,0.600056361,0.00516707,1.4029006,0.84811014,5.809703584,4.6454573,230.20193
2.979480481,0.118903406,1.247202557,0.32238362,0.104790681,0.6168882,0.6877248,1.154650853,1.1385779,146.79868
0.222150689,0.736124472,1.55919371,0.378625345,0.688752712,3.923235,0.6876325,1.159625691,1.1436371,453.73434
1.808681145,0.982850728,1.617834241,0.637362575,0.525390349,4.3578467,0.678847,1.008841062,1.0078076,523.76776
2.836595758,0.931278868,1.676409882,0.401580666,0.741317867,4.6351614,0.68723387,1.138290016,1.1232467,569.7682
1.685572165,1.354246156,1.562189523,0.685936322,0.185203433,5.455778,0.63801324,0.642131425,0.68252885,614.89984
0.940518467,1.790754671,1.419143411,0.182010224,0.625264893,6.80853,0.6408197,0.750223418,0.79392874,713.65234
1.369024762,0.710245374,0.303231177,0.494523238,0.139659958,2.3835597,0.77822745,2.446489807,2.1318843,319.1864
2.626783666,1.59037431,1.347263566,0.890998464,0.778045154,6.932287,0.67602193,0.973842287,0.9769101,796.4557
0.534105062,1.788220537,0.96578636,0.578333131,0.489195072,6.431948,0.7390675,1.667181757,1.5297682,669.2011
0.272259668,1.435083022,1.313991678,0.712122508,0.252208609,5.7993455,0.64344805,0.678724823,0.71533096,609.31915
1.578795255,0.132343752,1.407451566,0.351892128,0.496341716,1.0036103,0.6601224,0.954972099,0.9810542,189.57938
1.741734909,1.200564372,0.308724767,0.030987434,0.804893802,3.9748762,0.8080763,6.813590125,5.718082,466.7723
2.243397844,1.155615602,0.747652922,0.579753833,0.873632771,5.215299,0.73210126,1.812144443,1.6786047,598.72015
2.218233284,1.13167714,1.678333796,0.306136631,0.266319501,4.5477557,0.64484245,0.70755046,0.7440988,540.3705
1.323059273,0.858304123,0.425693814,0.370596149,0.212508835,3.0055857,0.7531999,1.910227635,1.7198939,373.8549
2.260263395,1.360370867,0.564119846,0.24058684,0.603721672,4.6928244,0.7669682,2.699695835,2.3870652,542.7341
1.729941098,0.619623448,0.536962874,0.144453598,0.7076652,3.4042976,0.7040132,1.439999733,1.387102,413.50052
1.545898488,1.369252469,0.470323263,0.486036858,0.595760475,4.779161,0.80530244,4.229348676,3.5615683,539.4411
2.205469932,1.24732703,0.806606022,0.743793148,0.435976349,4.8161683,0.71008706,1.287772854,1.2298565,560.85065
3.305745046,1.311477652,0.856378586,0.583436171,0.319626372,4.9053636,0.7052225,1.176945985,1.1317674,589.3715
1.608211955,0.958589173,1.192579615,0.519111874,0.031174308,3.8589249,0.62268543,0.551753691,0.60090154,458.83688
2.137360078,0.916405379,0.097315303,0.179726923,0.32319545,2.5706322,0.8874726,31.49545207,24.066874,342.6684
1.457153288,0.712104615,0.950478052,0.059104103,0.070856302,2.5888345,0.567461,0.411736939,0.49205154,337.8986
2.116306968,0.039542922,0.986704903,0.520748844,0.063149527,0.26347145,0.6798784,1.102744051,1.0999432,88.33953
2.062766577,0.778496772,0.667029496,0.126612406,0.814028517,4.0440664,0.69176,1.293764415,1.2683133,477.16803
1.827775629,1.722506,0.584626719,0.816355451,0.477789753,5.686987,0.8083264,3.889936617,3.2634916,635.72534
2.868537903,0.17889364,0.713920256,0.534528972,0.27632992,1.1929933,0.6798784,1.102744051,1.0999432,215.52899
1.525951623,0.725388419,1.665043519,0.34032861,0.133306677,2.9337993,0.644539,0.686400876,0.7221965,381.26535
1.058343995,0.183993674,1.078318972,0.009705142,0.334087884,1.3533452,0.63172626,0.80302911,0.8620434,220.52853
0.805939777,0.848535217,1.721031041,0.464334594,0.214190225,3.4652011,0.6534046,0.753356258,0.7818888,422.44617
1.103813128,0.958265429,1.502171673,0.732278155,0.621684909,4.455658,0.6840176,1.080961497,1.0716914,519.7222
2.608373544,0.182387243,0.353533164,0.359467274,0.369380045,1.215506,0.67910236,1.096587893,1.0950526,212.75555
3.411966388,0.72840802,0.332271477,0.511380064,0.068690464,2.2719493,0.7575553,1.80193339,1.6130625,328.5014
0.514866969,0.437832747,1.439952521,0.026149247,0.246871312,1.8073372,0.6495807,0.85391727,0.8914756,263.9952
1.589367211,0.809519046,1.255201235,0.061327259,0.56541541,3.5737891,0.6600599,0.948578558,0.9745782,434.86224
0.813729465,0.47355484,1.365426206,0.357042396,0.84209601,3.372455,0.67134047,1.036349434,1.0468638,410.3608
0.292066286,1.419106572,0.567073723,0.01329906,0.083703018,3.530856,0.7090964,1.397949129,1.336943,406.34723
1.75302964,0.393817771,1.327732238,0.522382369,0.745538522,2.6976357,0.6762041,1.073780787,1.0768733,361.9297
0.168637281,0.280250612,1.072412738,0.596010064,0.430731088,1.900971,0.6790639,1.095153264,1.0936819,271.4295
1.646760547,0.274034427,0.995270288,0.482497331,0.380341862,1.8267624,0.68002266,1.104085301,1.1010474,274.67416
1.824558178,1.370766023,1.269014245,0.858411932,0.846874474,6.2885633,0.6828743,1.063802623,1.0564454,704.96924
3.150143803,1.264561578,1.291244537,0.44874083,0.548946932,5.4082236,0.6719449,0.927117565,0.9356813,642.0102
2.67676777,1.521923527,0.33229293,0.636657133,0.244883289,4.335057,0.8532713,7.385044824,5.8693876,519.19055
2.412649357,1.74976442,0.554231996,0.731131571,0.268578336,5.374436,0.81620735,3.903099264,3.2429173,614.8206
1.23585588,1.666898314,1.233346033,0.280058242,0.042634254,5.462495,0.6312969,0.629794923,0.67653817,592.5848
0.517840626,0.61860303,0.173023297,0.818596067,0.408761267,2.3085098,0.8302217,7.52090006,6.1433115,308.57755
0.086974316,1.405885214,0.362145266,0.003377922,0.558842696,3.949611,0.7929284,4.796770387,4.102435,440.2689
1.390194814,1.474799689,0.63947827,0.554912596,0.536145532,5.2174683,0.7740766,2.620901192,2.2961142,577.4599
1.65195598,0.030424459,0.709721361,0.416565381,0.006535156,0.12351829,0.6486536,0.716422518,0.74900234,57.320087
3.412123268,0.184228735,1.658597096,0.661991236,0.69627325,1.3346564,0.6668667,1.003025745,1.0199991,243.12097
0.543398507,1.423232098,0.148936296,0,0.197990455,2.5243466,0.84504217,12.3444237,9.906476,323.90353
3.163291227,1.340107015,0.995323838,0.283675232,0.579352162,5.420877,0.68056005,1.026878027,1.0232439,634.34076
2.799339675,0.268423478,1.072948821,0.474689779,0.480861074,1.7826793,0.6798784,1.102744051,1.0999432,280.1177
1.411415867,0.719376714,0.40437764,0.566375599,0.155649592,2.5685596,0.7320515,1.502849269,1.3921967,337.31943
2.173013823,0.312462569,0.705640115,0.471600869,0.460716855,2.0861697,0.6798784,1.102744051,1.0999432,301.78
3.058704342,0.071683086,1.163220269,0.124744072,0.75178214,0.6472037,0.61918503,0.716792834,0.7850548,151.15117
2.181247505,1.366845989,1.743162811,0.74701861,0.518511618,5.7483892,0.66717577,0.877038724,0.8914671,668.3117
0.147152541,1.752045892,1.63081609,0.899604305,0.617507223,7.314133,0.66456854,0.851431702,0.868834,757.79584
2.146941231,1.319510293,0.670157327,0.698179067,0.666704736,5.0889006,0.7548493,2.214041603,1.9890803,586.01117
3.530936452,1.648367234,1.681892391,0.74791187,0.328033864,6.6783504,0.64658,0.701075816,0.73530835,797.8709
0.774282573,1.499292859,1.724712376,0.600592956,0.666747916,6.4346476,0.6727855,0.936429119,0.94389796,691.9076
1.133315324,0.909893094,1.325371857,0.597932575,0.368652793,3.8559625,0.66951406,0.901035522,0.91265994,459.43436
1.239060633,0.047936119,0.913481766,0.421927337,0.236639085,0.31098154,0.67753273,1.084196539,1.0851868,94.119644
2.069076696,0.457136518,0.754380458,0.099232819,0.399379706,2.312946,0.6809562,1.108077608,1.1035138,319.6715
1.221464987,0.428673889,0.394571649,0.311663945,0.102350647,1.7465887,0.6517114,0.73989923,0.76991725,256.90097
3.101020645,1.040182784,0.366521223,0.142763999,0.828323391,4.0301156,0.79611343,4.896242843,4.170756,494.7749
2.7925438,1.145870096,1.233302142,0.778170446,0.28455283,4.6761217,0.6529011,0.749319614,0.77829903,565.0998
2.796632012,0.914433651,0.952745527,0.847905744,0.590459529,4.246141,0.68391293,1.07935086,1.0702583,524.46985
0.054210509,0.517139835,0.757943345,0.686563589,0.200615113,2.1802893,0.66797113,0.885087235,0.8985767,293.79642
2.190301146,1.378270194,1.687130682,0.122615646,0.885684302,5.963591,0.65953255,0.930934986,0.95721585,679.0151
3.562381662,0.957141769,1.312852388,0.63512538,0.229499687,3.9003975,0.6518385,0.740897549,0.7708057,504.55255
1.924134047,0.211885071,0.186358546,0.187968363,0.471223877,1.3298917,0.7242564,1.878806003,1.7592047,219.74556
2.209214621,1.029469817,1.202136606,0.117799173,0.569635957,4.330014,0.6577936,0.89351823,0.9211716,512.72314
0.372512057,1.019366697,0.314216071,0.169506487,0.488389411,3.3753552,0.8030964,4.71432257,3.9808733,394.69208
1.551138363,0.333149393,0.239305625,0.436146682,0.245665734,1.5332502,0.7149081,1.49501582,1.4181505,239.44313
0.990859794,1.613980392,1.268304421,0.255996708,0.738018616,6.56975,0.6633794,0.905392612,0.92555404,692.17944
3.70346013,1.450453577,1.374631874,0.736507384,0.828715205,6.5260816,0.6808052,1.034679629,1.0306467,789.7649
3.447934282,0.3984772,1.551779492,0.663690826,0.363965143,2.1003752,0.68770427,1.158056348,1.1419702,327.49594
1.208480668,0.258989503,0.854147164,0.830598456,0.193214326,1.258809,0.6865166,1.123207893,1.109522,215.23094
0.461636103,0.132074566,1.685506656,0.096076559,0.684273252,1.6499747,0.6027947,0.618305678,0.69560164,250.95508
2.328799844,1.012853873,0.558162174,0.124950627,0.877374705,4.3614607,0.7429249,2.307640771,2.1064446,512.15857
0.382871879,0.317447028,0.575907984,0.252790639,0.012988082,1.2774948,0.6239465,0.55855799,0.6070825,206.62666
2.244013176,0.235906596,1.47329146,0.830901067,0.125157508,1.0443529,0.6786152,1.005875246,1.0051881,201.0923
1.998447596,0.461784184,0.493390906,0.045724288,0.293657476,2.0004327,0.66071844,0.935629601,0.9603163,286.75366
2.418052783,1.670171241,1.265369896,0.509139517,0.762347556,7.018438,0.68774605,1.076168072,1.0611548,783.2775
0.80580464,0.353497019,0.683817546,0.808022674,0.609915375,2.350283,0.6798784,1.102744051,1.0999432,316.15756
1.707951199,1.371142404,0.635397096,0.824610428,0.660860678,5.139577,0.76715976,2.553113397,2.2568934,583.81604
0.793205542,0.773462425,1.227609639,0.248597895,0.143053846,3.1286335,0.6446985,0.687532474,0.7232082,383.2032
2.790999783,0.276136521,0.945769209,0.163364694,0.058754393,1.1207556,0.64839005,0.714446898,0.7472404,205.60274
2.701963927,1.4989164,0.164287731,0.804190326,0.463703682,4.4354315,0.90304637,33.46754226,25.132782,533.1545
1.289797321,0.449132562,0.600688531,0.669340697,0.437535268,2.440075,0.68740696,1.16092443,1.1452935,327.73462
3.698817309,1.588987979,1.552926355,0.670099116,0.891325933,7.119312,0.6802806,1.027612349,1.0243963,859.6212
3.10474995,0.44535107,0.493827691,0.546421065,0.134417136,1.8365046,0.6591991,0.802098894,0.82515985,283.60458
2.474549587,0.578377151,0.009670268,0.555630377,0.326258654,1.8393946,0.9336817,1706.907449,1239.7609,278.5903
0.663286396,0.761827995,0.976522264,0.673489357,0.131253072,3.0776043,0.642975,0.675431819,0.7123841,379.2046
1.283258896,0.459054703,0.041448221,0.343487802,0.556332096,1.9270675,0.8977768,98.73427656,74.58068,275.58542
2.708390114,0.771239875,0.95873704,0.734255538,0.850170304,4.467453,0.6858984,1.154443597,1.1414049,542.50024
3.264249959,0.653824857,0.915358236,0.809520359,0.776027549,3.950348,0.6844239,1.143277782,1.1328003,504.05408
1.741990118,0.582999972,1.507622503,0.026670066,0.207254307,2.2090933,0.6203879,0.650638557,0.71121883,312.65692
1.509429535,1.643681933,1.563751085,0.526571693,0.221521123,6.583345,0.6345886,0.62795428,0.6710619,709.14276
1.997299126,1.655240428,0.796302669,0.559020055,0.729091545,6.1521196,0.7605462,2.30890999,2.0587716,682.35315
0.200070358,1.311908412,0.708098154,0.590956629,0.821577567,5.3848944,0.75146824,2.210691358,1.9950062,571.0261
0.857817431,0.121446936,0.059591435,0.505230262,0.572070964,0.81283087,0.8233612,7.806467826,6.429703,159.7779
3.041182871,0.696384708,0.646776479,0.424163856,0.555370872,3.468516,0.68724996,1.138672953,1.1235983,442.35355
0.529070461,0.600415419,0.636367129,0.783517107,0.095608428,2.4227264,0.64117336,0.663082963,0.70132476,318.2384
2.505235331,1.87840995,1.698673618,0.592063819,0.705352949,7.8911858,0.66681385,0.873414024,0.88826454,890.1563
0.505082372,0.725314768,1.140886972,0.850714165,0.571709564,3.5965884,0.6871446,1.136218229,1.121348,430.05087
1.422327845,0.59617802,0.578914358,0.265467156,0.477378561,2.9740283,0.68728393,1.139492376,1.1243513,372.4476
3.191627966,1.26109594,1.777335704,0.825223823,0.91612174,6.0736966,0.68613696,1.1161035,1.1031141,742.0823
0.057509796,1.688040974,0.518105138,0.041422655,0.659756509,4.927706,0.7767473,3.573478889,3.1198826,523.7197
2.955958302,1.588087516,0.647088911,0.828090695,0.929646422,6.061398,0.78747606,3.514302159,3.0264153,709.68097
0.768552935,0.049821655,0.922974731,0.69489653,0.285623677,0.39574337,0.66952616,1.006322195,1.0192865,107.31544
3.25607426,0.488187919,1.299604928,0.336759576,0.342550744,2.3245175,0.68557113,1.106118296,1.0941473,341.60977
2.49913964,1.110961103,1.784577075,0.777121983,0.40292241,4.6505604,0.66558045,0.861232996,0.87749946,570.6032
3.15551115,1.030989933,0.687111716,0.09820844,0.857791689,4.532177,0.7092474,1.569782243,1.5009576,544.4601
2.587784876,0.018743023,0.209326291,0.362232098,0.214109487,0.12007917,0.67250365,1.045193353,1.0539713,56.949814
0.886456818,1.733553505,0.70101566,0.437198556,0.637652048,5.9481697,0.7780759,2.849087238,2.4831936,632.1636
0.116473673,1.34706669,1.25372116,0.097874742,0.892592169,5.842023,0.6580427,0.928201943,0.9565665,606.8801
1.464031471,0.815185267,0.935445167,0.659217633,0.526473858,3.7854993,0.68391716,1.079416034,1.0703163,454.6831
0.99542774,0.34574448,1.624505247,0.27102261,0.771086906,2.6788616,0.6576248,0.937854876,0.96712863,352.93454
2.126535447,1.5052978,0.308891804,0.078380994,0.194352426,3.5372398,0.81330925,5.423258807,4.522009,432.17807
1.17292517,1.052567637,0.625669924,0.11548402,0.612539621,4.078208,0.71241015,1.539872242,1.4658225,466.38406
2.510114118,0.143930838,1.503969161,0.088084816,0.003352365,0.5796731,0.6212961,0.544375525,0.5941919,139.39134
1.932951904,0.27308766,0.950431288,0.638114438,0.075658987,1.1203328,0.6563592,0.777669291,0.80348945,203.43
1.233912518,0.715772481,0.62996771,0.235653871,0.686674823,3.789459,0.6976642,1.284609194,1.2486806,441.79996
2.478980488,0.214424173,1.482428575,0.532354982,0.032278483,0.8646302,0.63995826,0.654922376,0.69400877,178.5865
2.708123355,1.19459606,1.353500731,0.427573533,0.52469552,5.1176057,0.6723543,0.931632832,0.9396657,603.722
1.431464188,1.185228646,0.709623651,0.826106901,0.722993423,4.951238,0.7353023,1.820976336,1.6794425,560.8465
0.787421589,0.33334247,0.642882206,0.376923154,0.372292048,1.94496,0.68566805,1.152852053,1.1402142,275.53073
1.83996025,0.774882206,1.677915619,0.902446095,0.390549517,3.3960426,0.67699486,0.985624918,0.98730904,439.2703
0.59338399,1.266225121,1.745564098,0.871013112,0.337883711,5.1844554,0.6551502,0.767588924,0.7945379,577.8276
1.719548106,0.731760407,1.199290795,0.00339919,0.613008658,3.3558455,0.6532615,0.937306545,0.9730191,416.15082
1.895954532,1.776227482,0.215302105,0.890637387,0.281045007,4.2399926,0.8887756,17.52671332,13.373195,501.10733
1.553250564,1.252642692,1.447928335,0.41091503,0.553973039,5.3716574,0.6725926,0.934278115,0.94200003,602.425
2.114140068,0.675514733,1.414594712,0.576399131,0.688631102,3.7539058,0.68699545,1.160370996,1.1454333,469.26813
2.511246069,0.842277347,0.981864208,0.360292869,0.880640346,4.742238,0.6866938,1.15913627,1.1447171,557.1148
2.048906054,1.394027008,1.842341285,0.122652725,0.839615702,5.9220653,0.6570288,0.905269311,0.9343728,674.8983
1.856157201,0.144759905,1.639031387,0.629783858,0.718862253,1.0799177,0.66171896,0.966106165,0.99009776,202.80832
1.053719903,0.387247221,1.628002846,0.180492658,0.109595897,1.5905682,0.6570551,0.783556285,0.80871445,248.57982
0.785912937,0.727466309,0.433035036,0.129724488,0.153297074,2.446446,0.69458216,1.128019411,1.1013356,316.77603
2.850267493,0.859188885,0.599372366,0.457029267,0.08114972,3.152037,0.6921511,0.97383162,0.95413476,406.8234
1.107899927,1.676893496,0.317609854,0.246140998,0.534356292,4.7034836,0.8426645,9.397988377,7.563225,522.9498
0.34363143,1.507470845,0.84765182,0.467514817,0.358539162,5.391728,0.7303927,1.503070567,1.395564,569.1856
0.940920745,1.416223594,0.009713612,0.328892637,0.040965126,1.983089,0.9582031,2002.10164,1416.9526,280.00378
0.127967675,0.941320635,0.365621127,0.66578503,0.724082328,3.8574874,0.79965204,4.528476222,3.840412,438.6854
1.243733276,0.285396637,0.126207682,0.072642246,0.121704531,1.0268437,0.76928025,2.594599134,2.2872438,183.14542
2.761245435,1.845462387,1.681291153,0.817130355,0.175396423,7.374679,0.635839,0.622182653,0.6635865,837.9662
1.559925799,0.210962705,1.281937121,0.823295142,0.038760891,0.85322505,0.6445337,0.68636306,0.7221627,173.05931
1.543540926,1.408437287,0.340067807,0.500923768,0.505862616,4.569839,0.844488,7.755912183,6.228252,519.6168
3.620333123,1.643255176,0.745498097,0.637418624,0.120082652,5.3326473,0.76759845,1.997378289,1.7646273,638.2556
1.832029398,0.483572205,1.537563671,0.303250542,0.600467877,3.0020552,0.6833239,1.133981729,1.1253982,392.27914
2.282304521,1.117950161,1.677475636,0.532053043,0.73018988,5.2082043,0.6841653,1.083248972,1.0737274,615.06067
1.212259652,1.462346198,0.530189768,0.616752876,0.455737979,4.9273753,0.7989208,3.509585279,2.9790573,547.7983
3.014825272,0.961190642,0.850474308,0.325914946,0.768835237,4.792906,0.6872751,1.139277301,1.1241535,568.90594
0.147062891,1.559414125,1.078161446,0.364117788,0.477497893,5.896747,0.6866713,1.044780509,1.0318176,609.76843
0.265921133,0.789674641,1.020138712,0.837353269,0.459713198,3.5688226,0.6813257,1.041808529,1.036955,421.94846
1.598724637,1.465024906,0.716110199,0.10003633,0.412952164,4.566236,0.712131,1.472657751,1.4023898,517.7427
1.288499543,1.088970761,0.504257647,0.881981399,0.742169534,4.431283,0.77493435,3.044315077,2.664106,511.16815
1.826587497,0.626836114,1.621476514,0.217147164,0.058358456,2.5164537,0.6306176,0.598774878,0.6439086,343.62125
1.297963727,0.960671153,0.003249956,0.626895002,0.352929751,2.8226962,0.95252335,29102.26857,20719.44,360.47162
0.4772254,0.023926077,1.240911151,0.649465882,0.150324745,0.17652796,0.6729794,1.038155954,1.0461347,68.759445
0.175378401,0.953132661,0.741624243,0.777469595,0.056093634,3.5857837,0.6698629,0.796670629,0.8065284,414.45914
1.167968039,1.060915333,1.591594997,0.656000322,0.516324539,4.620187,0.67584956,0.971782189,0.9750922,534.85583
